payment_id,loan_id,payment_date,payment_amount,payment_method,payment_status,loan_amount,loan_bucket
38752,15377,2023-01-30,17773.0,UPI,Failed,482069,High
38753,26310,2023-03-19,4712.0,Debit Card,Success,223521,Low
38754,20308,2024-11-27,13807.0,UPI,Success,292855,Low
38755,8800,2024-04-25,15411.0,Auto Debit,Success,545235,High
38756,1233,2025-11-06,18026.0,Net Banking,Success,537781,High
38757,27910,2022-12-08,990.0,Net Banking,Success,158083,Very Low
38758,29318,2022-11-25,21414.0,UPI,Pending,442961,Medium
38759,8759,2022-06-08,7858.0,Credit Card,Success,758231,Very High
38760,27574,2025-12-17,6178.0,UPI,Success,703819,Very High
38761,17629,2024-09-10,880.0,Net Banking,Success,725276,Very High
38762,8519,2022-05-08,12490.0,UPI,Success,312660,Low
38763,5786,2025-10-10,24528.0,Credit Card,Success,103207,Very Low
38764,10811,2025-06-03,15387.0,UPI,Success,270203,Low
38765,12877,2023-03-26,14150.0,Net Banking,Pending,709581,Very High
38766,24677,2023-09-14,22250.0,Auto Debit,Success,699117,Very High
38767,29615,2023-07-28,3688.0,Credit Card,Success,649237,Very High
38768,13253,2023-08-06,8923.0,Debit Card,Success,558103,High
38769,27754,2024-01-06,21800.0,Net Banking,Success,232516,Low
38770,9016,2025-07-18,9473.0,Debit Card,Success,130836,Very Low
38771,10961,2023-01-10,8809.0,Net Banking,Success,534925,High
38772,28635,2022-09-19,8961.0,Net Banking,Success,191731,Low
38773,2247,2025-06-14,8190.0,Credit Card,Success,448026,Medium
38774,3385,2022-10-24,12627.0,UPI,Success,711388,Very High
38775,5310,2022-07-19,18000.0,Credit Card,Success,730576,Very High
38776,23824,2023-12-21,22503.0,UPI,Success,120589,Very Low
38777,1678,2025-01-19,13548.0,Auto Debit,Success,575171,High
38778,7609,2026-03-01,3033.0,UPI,Success,522509,High
38779,17589,2026-01-14,2785.0,Auto Debit,Success,430622,Medium
38780,5269,2023-06-04,13354.0,Net Banking,Success,158130,Very Low
38781,11877,2022-10-02,5429.0,Auto Debit,Success,13597,Very Low
38782,10528,2024-06-04,3320.0,Debit Card,Success,558393,High
38783,2417,2024-07-16,4336.0,Credit Card,Success,55750,Very Low
38784,11914,2024-04-01,22915.0,UPI,Success,255395,Low
38785,23401,2022-01-31,6914.0,Credit Card,Success,142738,Very Low
38786,17119,2025-11-17,10896.0,Net Banking,Success,781874,Very High
38787,24016,2023-04-13,17931.0,UPI,Success,564410,High
38788,19995,2024-05-14,21853.0,Credit Card,Success,228007,Low
38789,16233,2023-05-31,8676.0,Credit Card,Failed,759575,Very High
38790,24560,2026-04-19,6606.0,Auto Debit,Success,744811,Very High
38791,22857,2024-11-07,20984.0,Auto Debit,Success,209306,Low
38792,29924,2024-08-28,24904.0,Debit Card,Success,56609,Very Low
38793,14646,2024-11-19,17393.0,Credit Card,Success,551812,High
38794,11707,2022-01-19,7629.0,UPI,Success,386783,Medium
38795,8189,2024-09-09,23706.0,Auto Debit,Success,708581,Very High
38796,13541,2024-10-21,9368.0,UPI,Success,515572,High
38797,5336,2025-06-14,24538.0,Credit Card,Success,311826,Low
38798,13288,2025-05-09,20328.0,Debit Card,Success,306500,Low
38799,23651,2023-03-26,18920.0,Debit Card,Success,473722,Medium
38800,6192,2024-03-30,20000.0,Credit Card,Success,387695,Medium
38801,28116,2022-10-18,19517.0,Debit Card,Success,95667,Very Low
38802,10676,2023-11-02,11448.0,Debit Card,Success,771344,Very High
38803,2780,2022-07-28,18424.0,Auto Debit,Success,564502,High
38804,20283,2023-11-02,129.0,Credit Card,Failed,203737,Low
38805,23743,2024-02-20,8753.0,UPI,Failed,376081,Medium
38806,12012,2024-05-06,7503.0,Credit Card,Success,702639,Very High
38807,28913,2022-08-22,7460.0,Net Banking,Success,115013,Very Low
38808,5589,2022-01-24,7599.0,Debit Card,Success,234187,Low
38809,28533,2024-01-29,23177.0,Debit Card,Success,74881,Very Low
38810,239,2025-05-11,21451.0,Auto Debit,Success,727622,Very High
38811,16344,2024-05-27,3772.0,Net Banking,Success,116750,Very Low
38812,17501,2024-07-20,8640.0,Debit Card,Success,691851,Very High
38813,9999,2022-04-16,9515.0,Net Banking,Success,643694,Very High
38814,13317,2024-09-21,17926.0,Debit Card,Success,699468,Very High
38815,17289,2023-06-14,9738.0,Credit Card,Success,102752,Very Low
38816,27581,2025-03-12,24633.0,Auto Debit,Success,124768,Very Low
38817,7087,2025-04-03,19058.0,Credit Card,Success,276674,Low
38818,10970,2024-07-27,15047.0,Auto Debit,Failed,751668,Very High
38819,13815,2025-05-03,10445.0,Debit Card,Success,133836,Very Low
38820,25957,2024-06-11,9323.0,UPI,Success,494359,High
38821,26993,2023-04-12,8884.0,Auto Debit,Success,63095,Very Low
38822,29316,2023-09-01,1940.0,Net Banking,Success,298768,Low
38823,11332,2023-07-19,15935.0,UPI,Success,236286,Low
38824,10738,2023-06-09,24969.0,Net Banking,Success,80456,Very Low
38825,13032,2025-10-13,21681.0,Net Banking,Success,110734,Very Low
38826,27610,2025-09-23,20976.0,Debit Card,Success,716885,Very High
38827,1935,2026-03-15,8687.0,Credit Card,Success,424783,Medium
38828,29333,2024-10-23,2541.0,Credit Card,Success,642902,Very High
38829,6244,2022-04-14,22592.0,Credit Card,Success,467980,Medium
38830,23787,2022-05-10,16845.0,Credit Card,Success,168253,Low
38831,3726,2023-04-27,9922.0,Debit Card,Success,580432,High
38832,13682,2024-03-18,11961.0,Auto Debit,Success,680934,Very High
38833,29404,2024-05-05,5692.0,Net Banking,Success,78993,Very Low
38834,4396,2024-05-08,20084.0,UPI,Success,687007,Very High
38835,19822,2022-01-22,2951.0,UPI,Success,571725,High
38836,28378,2022-09-05,8736.0,Auto Debit,Success,336388,Medium
38837,23577,2023-10-09,18138.0,Debit Card,Success,259273,Low
38838,14453,2023-06-27,21152.0,Debit Card,Success,41223,Very Low
38839,27163,2024-07-18,5049.0,Credit Card,Success,502288,High
38840,16964,2024-02-26,15164.0,Credit Card,Success,57536,Very Low
38841,7718,2024-07-06,14972.0,Auto Debit,Success,446684,Medium
38842,28729,2022-09-12,12746.0,UPI,Success,359166,Medium
38843,4781,2024-11-02,12275.0,Credit Card,Success,677874,Very High
38844,9895,2025-09-09,12640.0,UPI,Success,13543,Very Low
38845,22286,2022-12-31,6932.0,Net Banking,Success,451022,Medium
38846,12874,2022-08-18,22648.0,Auto Debit,Success,229149,Low
38847,1593,2023-01-10,14975.0,UPI,Success,555994,High
38848,7996,2025-12-06,1315.0,Credit Card,Success,145423,Very Low
38849,23808,2023-06-26,22136.0,Debit Card,Success,303547,Low
38850,3984,2025-09-12,14162.0,Debit Card,Success,286874,Low
38851,27617,2022-12-11,10562.0,Debit Card,Failed,255222,Low
38852,6178,2023-09-11,10887.0,Net Banking,Success,589241,High
38853,19158,2022-07-18,20645.0,Auto Debit,Pending,614086,High
38854,22620,2025-11-01,23410.0,UPI,Success,683622,Very High
38855,17788,2025-03-08,13670.0,Net Banking,Success,744994,Very High
38856,22010,2026-01-08,4092.0,Auto Debit,Success,353164,Medium
38857,29738,2024-06-09,7966.0,Credit Card,Success,173618,Low
38858,1719,2026-04-27,15952.0,Credit Card,Success,129462,Very Low
38859,7065,2024-04-22,19855.0,Net Banking,Success,73150,Very Low
38860,3648,2023-04-23,10557.0,Debit Card,Failed,109299,Very Low
38861,6401,2022-01-31,15320.0,Credit Card,Success,607658,High
38862,22662,2023-12-22,3483.0,Auto Debit,Success,257850,Low
38863,29108,2026-04-30,9406.0,Credit Card,Success,47525,Very Low
38864,4002,2023-10-16,757.0,Net Banking,Failed,328214,Medium
38865,1063,2024-02-05,7066.0,Auto Debit,Success,33308,Very Low
38866,6188,2022-02-25,4270.0,Net Banking,Success,83922,Very Low
38867,19261,2023-09-10,8532.0,UPI,Success,179978,Low
38868,21599,2025-04-01,2593.0,Debit Card,Success,553082,High
38869,22418,2023-11-11,23360.0,Debit Card,Success,262570,Low
38870,6100,2026-02-21,936.0,Auto Debit,Success,374121,Medium
38871,11495,2025-06-10,24203.0,Credit Card,Success,247004,Low
38872,2198,2022-08-28,2685.0,Debit Card,Success,566592,High
38873,11590,2022-01-21,10853.0,UPI,Success,43075,Very Low
38874,4188,2025-07-24,5760.0,Credit Card,Success,223120,Low
38875,27517,2024-12-17,14809.0,UPI,Success,290650,Low
38876,15853,2025-06-17,9782.0,Debit Card,Success,200629,Low
38877,29918,2024-01-24,9511.0,UPI,Success,718254,Very High
38878,785,2022-02-28,17574.0,Auto Debit,Success,468152,Medium
38879,19865,2023-12-18,1391.0,Credit Card,Success,629936,High
38880,11494,2025-06-30,676.0,Auto Debit,Success,251178,Low
38881,20625,2022-12-30,1852.0,Net Banking,Success,49278,Very Low
38882,5692,2023-11-07,22111.0,UPI,Success,573741,High
38883,23724,2024-11-18,6684.0,Debit Card,Success,376673,Medium
38884,28924,2024-08-24,12937.0,Credit Card,Success,139067,Very Low
38885,26307,2022-10-14,8402.0,UPI,Success,437599,Medium
38886,16691,2024-06-24,3014.0,Net Banking,Success,617771,High
38887,20177,2023-10-14,19213.0,Net Banking,Success,106416,Very Low
38888,13234,2024-04-05,5886.0,Auto Debit,Success,228465,Low
38889,14921,2022-12-09,22921.0,Net Banking,Pending,134376,Very Low
38890,14694,2022-11-23,8059.0,Debit Card,Pending,555983,High
38891,9202,2022-10-13,24590.0,Auto Debit,Success,88776,Very Low
38892,18992,2023-03-24,1492.0,Credit Card,Success,350382,Medium
38893,881,2025-12-14,7655.0,Debit Card,Success,365694,Medium
38894,16147,2026-04-22,5785.0,UPI,Success,179336,Low
38895,20134,2023-03-26,17451.0,Debit Card,Success,31997,Very Low
38896,22170,2022-10-22,11215.0,Debit Card,Success,141293,Very Low
38897,17263,2025-09-17,5266.0,Net Banking,Success,385117,Medium
38898,16663,2023-04-19,5399.0,Auto Debit,Success,328172,Medium
38899,20704,2025-05-06,6545.0,Net Banking,Success,678252,Very High
38900,7735,2025-04-09,7635.0,UPI,Success,605444,High
38901,27383,2024-11-28,13947.0,Debit Card,Success,353659,Medium
38902,26131,2022-05-11,11366.0,Debit Card,Success,621087,High
38903,13375,2025-05-02,14539.0,Credit Card,Success,357299,Medium
38904,11383,2022-12-12,1932.0,Debit Card,Success,469915,Medium
38905,10850,2023-02-23,22859.0,UPI,Success,376117,Medium
38906,24981,2022-04-23,19387.0,Auto Debit,Failed,519767,High
38907,3509,2022-03-19,21350.0,Debit Card,Pending,334130,Medium
38908,25039,2024-07-12,23780.0,Credit Card,Success,66489,Very Low
38909,1224,2022-10-03,603.0,UPI,Success,387620,Medium
38910,29296,2022-01-11,4063.0,Credit Card,Pending,99983,Very Low
38911,7572,2022-09-23,11394.0,Auto Debit,Success,136793,Very Low
38912,28899,2026-01-09,23671.0,Net Banking,Success,475820,Medium
38913,23279,2026-04-26,14212.0,UPI,Success,623861,High
38914,11008,2022-02-26,19624.0,Net Banking,Success,791701,Very High
38915,5928,2022-08-23,11896.0,Net Banking,Success,132942,Very Low
38916,29096,2023-05-15,9836.0,Debit Card,Success,186237,Low
38917,27099,2022-05-19,12627.0,UPI,Success,742084,Very High
38918,20109,2023-11-07,16030.0,UPI,Success,294769,Low
38919,8494,2023-02-06,6502.0,UPI,Success,586688,High
38920,7584,2022-04-09,12640.0,UPI,Success,126439,Very Low
38921,24009,2023-12-01,347.0,Auto Debit,Success,747197,Very High
38922,20779,2023-12-28,16361.0,UPI,Success,11037,Very Low
38923,22880,2025-04-12,5848.0,Net Banking,Success,770000,Very High
38924,26851,2023-06-06,14555.0,Credit Card,Success,434549,Medium
38925,12033,2024-11-07,6738.0,Credit Card,Success,355018,Medium
38926,12396,2022-01-05,16252.0,Credit Card,Success,44181,Very Low
38927,27796,2022-12-14,15052.0,Auto Debit,Success,654870,Very High
38928,18270,2024-04-20,18150.0,UPI,Success,373616,Medium
38929,12919,2022-03-22,23413.0,Auto Debit,Success,322869,Medium
38930,14480,2023-01-15,16324.0,Credit Card,Success,392436,Medium
38931,14149,2023-09-21,23506.0,Auto Debit,Success,552105,High
38932,11132,2024-05-23,14726.0,Debit Card,Success,327213,Medium
38933,27789,2023-10-25,24691.0,Credit Card,Success,568418,High
38934,4784,2025-08-29,19281.0,UPI,Success,104900,Very Low
38935,15832,2023-08-03,2619.0,Net Banking,Success,550158,High
38936,23992,2025-10-28,8276.0,Credit Card,Success,487453,High
38937,4359,2022-06-26,10060.0,UPI,Success,309842,Low
38938,16424,2022-06-12,23524.0,UPI,Success,741847,Very High
38939,18738,2022-06-01,12907.0,Debit Card,Success,130747,Very Low
38940,6969,2023-08-11,14312.0,Debit Card,Success,204091,Low
38941,28635,2022-06-06,4777.0,Net Banking,Success,191731,Low
38942,25260,2026-03-18,16684.0,Debit Card,Pending,102210,Very Low
38943,26235,2025-05-09,16206.0,Net Banking,Success,536707,High
38944,12809,2023-02-26,1135.0,UPI,Success,726251,Very High
38945,22902,2024-10-11,19866.0,UPI,Success,192329,Low
38946,4450,2025-02-09,2983.0,Debit Card,Success,453912,Medium
38947,1686,2024-08-10,7541.0,Net Banking,Success,479505,High
38948,3935,2024-07-18,8805.0,Net Banking,Success,74005,Very Low
38949,24736,2024-11-12,21655.0,Credit Card,Success,159746,Low
38950,25010,2024-02-13,6064.0,Debit Card,Success,300229,Low
38951,3273,2023-12-29,20210.0,Debit Card,Failed,351541,Medium
38952,3409,2022-08-30,21419.0,Debit Card,Success,529624,High
38953,16499,2023-11-14,10818.0,Credit Card,Success,748003,Very High
38954,26308,2022-03-27,9814.0,Auto Debit,Success,582513,High
38955,3473,2022-05-22,24682.0,UPI,Success,757185,Very High
38956,5490,2023-09-15,12746.0,UPI,Success,396863,Medium
38957,2485,2023-09-05,17271.0,Net Banking,Success,74354,Very Low
38958,18620,2025-10-15,1509.0,Auto Debit,Success,422870,Medium
38959,12687,2023-04-23,13242.0,Net Banking,Success,548002,High
38960,21384,2025-05-16,24533.0,Credit Card,Success,505928,High
38961,19846,2024-10-19,24671.0,UPI,Success,650625,Very High
38962,3392,2025-06-18,24026.0,Debit Card,Failed,277550,Low
38963,25868,2023-05-29,5811.0,Auto Debit,Success,309301,Low
38964,13977,2022-04-01,2168.0,UPI,Success,459878,Medium
38965,3169,2025-03-20,12045.0,Net Banking,Success,653847,Very High
38966,2994,2024-08-06,2939.0,UPI,Success,191190,Low
38967,10961,2023-08-15,6548.0,UPI,Success,534925,High
38968,25615,2022-07-16,5922.0,Debit Card,Success,407574,Medium
38969,11006,2023-12-29,12667.0,Debit Card,Success,620098,High
38970,12765,2023-06-21,16575.0,Credit Card,Success,123713,Very Low
38971,11087,2026-03-26,5155.0,Auto Debit,Success,626031,High
38972,6279,2022-12-24,24644.0,Credit Card,Success,407465,Medium
38973,24631,2024-05-23,20007.0,UPI,Success,468811,Medium
38974,25792,2025-01-01,17187.0,Net Banking,Success,615229,High
38975,4385,2022-12-23,23333.0,Debit Card,Success,75058,Very Low
38976,24689,2026-04-04,23350.0,Net Banking,Success,342963,Medium
38977,15085,2024-09-10,22646.0,Debit Card,Success,50532,Very Low
38978,21727,2024-09-10,20917.0,Debit Card,Success,722646,Very High
38979,17584,2022-04-17,22424.0,Credit Card,Failed,373901,Medium
38980,17179,2022-06-13,13555.0,Credit Card,Success,157000,Very Low
38981,23940,2025-07-24,14479.0,Credit Card,Success,478866,High
38982,851,2022-12-17,24620.0,Auto Debit,Success,609862,High
38983,26457,2023-09-07,6167.0,Auto Debit,Pending,228125,Low
38984,17312,2024-02-14,10438.0,Debit Card,Success,234322,Low
38985,17150,2024-04-07,10014.0,Net Banking,Success,307908,Low
38986,17714,2024-03-21,10944.0,Debit Card,Success,152581,Very Low
38987,14483,2025-09-10,11092.0,Auto Debit,Success,346937,Medium
38988,19512,2022-03-31,6075.0,UPI,Success,433468,Medium
38989,6899,2024-01-02,8476.0,Credit Card,Success,191868,Low
38990,2794,2022-02-19,16582.0,Net Banking,Failed,747454,Very High
38991,27255,2025-01-13,11443.0,Net Banking,Success,688788,Very High
38992,14962,2025-05-10,12480.0,UPI,Success,530012,High
38993,29475,2024-08-20,13334.0,Debit Card,Success,572222,High
38994,13552,2024-07-06,12688.0,Debit Card,Success,744479,Very High
38995,15434,2026-04-19,13090.0,Debit Card,Success,379956,Medium
38996,26112,2023-10-13,15810.0,Auto Debit,Success,450636,Medium
38997,4608,2023-03-06,14468.0,UPI,Success,293387,Low
38998,22988,2025-05-29,1144.0,Debit Card,Success,326377,Medium
38999,3191,2022-11-29,10739.0,Debit Card,Success,279500,Low
39000,20448,2022-10-03,4948.0,Debit Card,Success,100365,Very Low
39001,12663,2024-01-24,9256.0,UPI,Success,530099,High
39002,21278,2023-01-07,2939.0,Debit Card,Success,600920,High
39003,24118,2025-10-25,13465.0,Net Banking,Success,356115,Medium
39004,22746,2025-06-03,19348.0,UPI,Success,622437,High
39005,10145,2024-10-12,9736.0,Debit Card,Success,751078,Very High
39006,4819,2023-09-24,16282.0,Debit Card,Success,96897,Very Low
39007,23188,2024-06-18,23655.0,UPI,Pending,782854,Very High
39008,8309,2022-12-06,22196.0,Debit Card,Success,775373,Very High
39009,23755,2023-07-01,10112.0,UPI,Success,111376,Very Low
39010,745,2025-08-24,24472.0,UPI,Success,654502,Very High
39011,1536,2025-08-08,2527.0,Net Banking,Success,599218,High
39012,62,2024-08-14,8224.0,Net Banking,Pending,330100,Medium
39013,10014,2024-06-05,6451.0,Net Banking,Success,290088,Low
39014,1628,2023-11-17,9975.0,UPI,Success,279724,Low
39015,15682,2024-08-29,7145.0,Debit Card,Success,659775,Very High
39016,25869,2024-01-19,19879.0,Credit Card,Success,160716,Low
39017,7919,2022-10-12,23436.0,UPI,Success,235865,Low
39018,17752,2024-03-20,20891.0,Net Banking,Success,218842,Low
39019,2888,2024-11-02,23443.0,Auto Debit,Success,306943,Low
39020,28429,2022-07-05,1860.0,Net Banking,Success,352041,Medium
39021,13295,2024-11-23,20153.0,Net Banking,Success,381014,Medium
39022,21659,2022-01-19,362.0,Debit Card,Success,576935,High
39023,23854,2024-02-12,20200.0,UPI,Success,492665,High
39024,27603,2024-11-02,17608.0,Credit Card,Success,757967,Very High
39025,7867,2025-10-31,3603.0,Debit Card,Success,798056,Very High
39026,18378,2025-05-28,10129.0,Net Banking,Success,191576,Low
39027,7908,2025-05-22,7708.0,UPI,Success,798103,Very High
39028,4394,2023-01-25,2407.0,Credit Card,Success,499281,High
39029,5227,2026-01-25,19677.0,Credit Card,Success,335437,Medium
39030,26360,2024-08-18,10838.0,Debit Card,Success,53574,Very Low
39031,5935,2024-02-24,18035.0,Credit Card,Success,442445,Medium
39032,14206,2023-06-04,17463.0,Credit Card,Success,724190,Very High
39033,24045,2023-09-27,8299.0,Credit Card,Success,128346,Very Low
39034,915,2025-08-28,20793.0,UPI,Success,483621,High
39035,16708,2026-02-16,23823.0,Credit Card,Success,63397,Very Low
39036,25071,2024-08-18,20914.0,Auto Debit,Success,418528,Medium
39037,7020,2022-06-19,3287.0,Debit Card,Success,248843,Low
39038,21887,2023-01-12,9198.0,Debit Card,Failed,730403,Very High
39039,6949,2024-04-19,5420.0,Net Banking,Success,312567,Low
39040,8255,2024-05-02,11759.0,Auto Debit,Pending,718968,Very High
39041,3377,2023-07-14,13647.0,UPI,Success,503581,High
39042,2378,2023-10-06,6784.0,Net Banking,Success,715947,Very High
39043,25880,2022-04-02,16289.0,Credit Card,Success,735762,Very High
39044,8192,2026-01-08,12281.0,UPI,Success,525487,High
39045,19402,2022-01-09,18575.0,Credit Card,Success,177433,Low
39046,28463,2026-02-12,4095.0,Credit Card,Success,682886,Very High
39047,16328,2025-02-23,7955.0,Debit Card,Success,330125,Medium
39048,17362,2022-01-30,17379.0,Debit Card,Success,8300,Very Low
39049,16169,2024-09-15,10924.0,Net Banking,Success,630055,High
39050,26901,2022-12-21,12322.0,UPI,Success,569484,High
39051,15354,2025-12-03,17735.0,Net Banking,Success,730512,Very High
39052,20520,2022-06-28,13839.0,Debit Card,Success,245808,Low
39053,23901,2022-06-22,24770.0,Auto Debit,Success,70905,Very Low
39054,4529,2024-05-03,8869.0,Credit Card,Success,271124,Low
39055,28318,2024-06-07,5318.0,UPI,Success,309491,Low
39056,27580,2024-09-20,9162.0,UPI,Success,734926,Very High
39057,14296,2022-07-21,5123.0,Credit Card,Success,131501,Very Low
39058,349,2026-03-14,4774.0,Credit Card,Success,67679,Very Low
39059,24767,2025-05-06,16095.0,UPI,Success,619596,High
39060,11378,2026-04-27,18048.0,Credit Card,Success,488285,High
39061,21272,2024-08-11,15231.0,Net Banking,Success,536352,High
39062,16481,2025-06-04,14728.0,Net Banking,Success,203530,Low
39063,11205,2022-02-20,20601.0,Auto Debit,Success,703187,Very High
39064,2834,2025-08-23,20532.0,Credit Card,Success,644016,Very High
39065,20089,2024-01-10,16365.0,UPI,Success,331235,Medium
39066,29407,2025-05-12,8428.0,Credit Card,Success,363751,Medium
39067,25752,2023-02-04,7398.0,Debit Card,Success,241848,Low
39068,21030,2026-01-17,1935.0,Credit Card,Success,271197,Low
39069,28993,2025-08-06,15590.0,Credit Card,Success,51714,Very Low
39070,10450,2025-05-25,3303.0,UPI,Success,6258,Very Low
39071,14772,2022-06-04,17313.0,Auto Debit,Success,696357,Very High
39072,7418,2024-01-01,1988.0,UPI,Success,251075,Low
39073,28449,2026-04-29,1550.0,Debit Card,Success,577646,High
39074,10363,2022-04-09,4611.0,Credit Card,Success,260129,Low
39075,28335,2022-05-13,1134.0,Debit Card,Success,510702,High
39076,4011,2025-11-16,12366.0,Net Banking,Success,157867,Very Low
39077,5110,2024-12-24,20869.0,Net Banking,Success,307400,Low
39078,22328,2022-07-13,22179.0,Credit Card,Success,130043,Very Low
39079,2356,2025-06-07,19461.0,Credit Card,Success,353399,Medium
39080,13781,2023-09-01,19196.0,Credit Card,Success,51962,Very Low
39081,14457,2025-06-06,12586.0,UPI,Success,164718,Low
39082,2366,2025-11-21,12746.0,UPI,Success,350425,Medium
39083,6413,2025-04-02,1502.0,UPI,Success,486104,High
39084,8603,2026-02-07,8784.0,Net Banking,Success,652093,Very High
39085,543,2022-11-06,21172.0,Debit Card,Success,496177,High
39086,20747,2025-03-07,20847.0,Debit Card,Success,358321,Medium
39087,11727,2023-07-06,16923.0,Auto Debit,Success,728860,Very High
39088,12810,2023-06-30,23786.0,Auto Debit,Failed,175958,Low
39089,7620,2024-05-25,10298.0,Debit Card,Success,5635,Very Low
39090,14590,2024-08-21,14403.0,Credit Card,Success,613538,High
39091,21006,2025-12-01,1194.0,Auto Debit,Success,496395,High
39092,16409,2022-10-29,7342.0,Auto Debit,Success,484866,High
39093,9186,2025-03-08,23807.0,Credit Card,Success,152762,Very Low
39094,21177,2022-02-17,19204.0,Net Banking,Success,489106,High
39095,28401,2022-06-30,19474.0,Debit Card,Success,459999,Medium
39096,16303,2026-03-21,2108.0,UPI,Success,625579,High
39097,943,2022-09-19,16505.0,Auto Debit,Success,63372,Very Low
39098,15007,2025-03-11,23540.0,Auto Debit,Success,389645,Medium
39099,29969,2024-01-21,20969.0,Debit Card,Success,394332,Medium
39100,23458,2024-09-24,20717.0,Debit Card,Success,59004,Very Low
39101,8271,2023-10-07,1601.0,UPI,Success,266768,Low
39102,9224,2025-04-18,24333.0,UPI,Success,397688,Medium
39103,10901,2025-10-01,10366.0,Auto Debit,Success,560216,High
39104,2203,2024-10-25,22610.0,Auto Debit,Success,279588,Low
39105,21479,2022-02-02,9542.0,Credit Card,Success,731858,Very High
39106,11508,2023-12-13,6718.0,Auto Debit,Success,743165,Very High
39107,28688,2025-06-22,4068.0,Auto Debit,Success,726393,Very High
39108,14300,2023-03-08,3933.0,UPI,Success,18328,Very Low
39109,17079,2026-04-29,6772.0,UPI,Success,148755,Very Low
39110,22333,2025-10-26,5918.0,Credit Card,Success,419921,Medium
39111,23846,2023-03-05,1627.0,Credit Card,Success,737457,Very High
39112,8054,2024-02-13,6841.0,Net Banking,Success,37639,Very Low
39113,5749,2022-05-27,20017.0,Credit Card,Success,174774,Low
39114,10099,2023-11-22,14722.0,Net Banking,Success,136562,Very Low
39115,773,2022-08-31,1669.0,Debit Card,Success,329276,Medium
39116,29258,2023-07-02,7011.0,Debit Card,Success,282907,Low
39117,12954,2026-01-21,6749.0,Debit Card,Success,77778,Very Low
39118,9436,2022-03-24,12445.0,Debit Card,Success,631797,High
39119,2755,2026-03-31,2764.0,UPI,Failed,257811,Low
39120,2863,2024-03-11,3882.0,Auto Debit,Success,130627,Very Low
39121,5700,2025-10-05,3486.0,UPI,Pending,214611,Low
39122,20003,2025-10-21,19347.0,Auto Debit,Failed,667297,Very High
39123,3919,2023-02-24,13414.0,Net Banking,Success,396457,Medium
39124,879,2025-10-10,6887.0,Net Banking,Success,206321,Low
39125,27421,2022-11-04,10791.0,Auto Debit,Success,99129,Very Low
39126,22419,2024-04-17,16360.0,Debit Card,Success,104052,Very Low
39127,27876,2022-03-18,23560.0,Auto Debit,Success,607022,High
39128,3538,2023-01-15,15146.0,UPI,Failed,257088,Low
39129,12342,2024-01-20,9333.0,Auto Debit,Success,213333,Low
39130,6122,2022-08-13,22039.0,UPI,Success,656598,Very High
39131,9065,2023-01-10,1633.0,UPI,Success,714502,Very High
39132,12353,2025-12-07,12480.0,UPI,Success,590633,High
39133,3045,2023-07-21,12742.0,Auto Debit,Success,716338,Very High
39134,13346,2024-03-21,5759.0,Net Banking,Success,176814,Low
39135,26429,2023-02-25,8864.0,Auto Debit,Success,278372,Low
39136,3200,2023-11-17,17984.0,Auto Debit,Pending,134913,Very Low
39137,6818,2022-08-07,4592.0,Auto Debit,Success,339850,Medium
39138,720,2022-03-18,3376.0,Net Banking,Success,86183,Very Low
39139,20493,2024-01-26,17216.0,Net Banking,Success,351185,Medium
39140,25237,2026-01-16,19941.0,Credit Card,Success,716665,Very High
39141,19210,2024-11-27,20467.0,Credit Card,Success,549961,High
39142,27820,2023-10-11,7846.0,Credit Card,Success,96285,Very Low
39143,25344,2025-04-11,16121.0,UPI,Success,585657,High
39144,20431,2024-09-26,23883.0,UPI,Success,91668,Very Low
39145,11371,2026-03-02,9779.0,Net Banking,Success,115556,Very Low
39146,4841,2023-09-28,230.0,UPI,Success,142240,Very Low
39147,16362,2024-12-29,198.0,Net Banking,Success,73682,Very Low
39148,11855,2022-01-16,14269.0,Net Banking,Success,356843,Medium
39149,3682,2024-10-07,1498.0,UPI,Success,220273,Low
39150,335,2026-04-10,12167.0,Net Banking,Success,155381,Very Low
39151,1589,2022-10-16,1036.0,UPI,Success,649767,Very High
39152,16716,2023-03-18,9811.0,Net Banking,Success,124998,Very Low
39153,27390,2024-05-03,14950.0,UPI,Success,676007,Very High
39154,1978,2024-10-16,16548.0,Net Banking,Success,85105,Very Low
39155,16452,2025-04-23,15562.0,Net Banking,Success,216728,Low
39156,28011,2023-07-20,14385.0,Auto Debit,Success,660250,Very High
39157,28797,2023-06-01,16183.0,Net Banking,Success,598113,High
39158,7075,2022-09-02,23997.0,UPI,Success,265062,Low
39159,4442,2024-11-17,4350.0,Credit Card,Success,268822,Low
39160,1987,2025-04-26,15641.0,Debit Card,Success,612305,High
39161,22928,2025-07-15,18480.0,Credit Card,Success,193846,Low
39162,12593,2025-09-16,6541.0,Auto Debit,Success,639594,Very High
39163,27500,2025-07-23,2179.0,UPI,Success,338693,Medium
39164,7237,2025-04-11,1294.0,Net Banking,Success,269953,Low
39165,2968,2022-02-19,21985.0,UPI,Success,738647,Very High
39166,27479,2024-08-26,12490.0,UPI,Success,214886,Low
39167,6590,2025-06-03,843.0,Credit Card,Success,393084,Medium
39168,16448,2023-08-18,23914.0,Net Banking,Success,107662,Very Low
39169,14343,2022-05-27,5733.0,Credit Card,Success,297843,Low
